Origin City,Destination City,Distance,Avg Speed,Sea Level Difference
daytonoh,jacksonvillefl,837.79,67.59,-679
daytonoh,pepperellma,844.19,67.28,-539
daytonoh,fitchburgma,833.17,67.8,-255
daytonoh,leominsterma,829.18,67.96,-376
daytonoh,amherstma,775.69,67.64,-677
daytonoh,chicopeema,762.09,68.28,-638
daytonoh,westspringfieldma,759.72,67.95,-673
daytonoh,rochesterny,464.4,67.83,-406
daytonoh,syracuseny,539.84,67.96,-375
daytonoh,cooperstownny,626.84,66.89,438
daytonoh,buffalony,399.49,67.86,-164
daytonoh,newyorkcityny,605.94,63.7,-711
daytonoh,troyny,683.41,68.16,-705
daytonoh,portlandme,944.23,68.1,-798
daytonoh,brunswickme,968.83,68.01,-748
daytonoh,lewistonme,973.96,67.97,-492
daytonoh,bangorme,1071.9,68.36,-641
daytonoh,augustame,998.41,68.15,-684
daytonoh,watervilleme,1017.27,68.02,-583
daytonoh,raleighnc,510.8,64.35,-537
daytonoh,charlottenc,456.22,64.66,-259
daytonoh,ashevillenc,417.44,65.88,1313
daytonoh,wilmingtonnc,639.48,65.94,-729
daytonoh,greensboronc,436.63,64.14,-24
daytonoh,durhamnc,487.88,64.59,-540
daytonoh,alexandriava,483.32,63.36,-619
daytonoh,hamptonva,583.78,66.1,-859
daytonoh,fredericksburgva,488.66,60.57,-681
daytonoh,richmondva,508.81,65.71,-599
daytonoh,virginiabeachva,613.8,65.73,-812
daytonoh,williamsburgva,558.15,65.71,-773
daytonoh,frankfortky,132.11,57.87,-156
daytonoh,cynthianaky,110.64,55.09,-96
daytonoh,lexingtonky,135.64,61.47,232
daytonoh,lawrenceburgky,153.81,62.15,-46
daytonoh,louisvilleky,152.76,64.08,-286
daytonoh,lagrangeky,128.47,64.16,-60
daytonoh,cincinnatioh,54.2,58.81,-332
daytonoh,columbusoh,71.17,63.85,-23
daytonoh,toledooh,148.83,67.4,-229
daytonoh,akronoh,194.86,65.92,142
daytonoh,clevelandoh,212.25,66.26,-211
daytonoh,manchesternh,882.97,68.08,-527
daytonoh,concordnh,822.3,63.82,-479
daytonoh,nashuanh,863.76,67.99,-665
daytonoh,rochesternh,912.31,67.84,-619
daytonoh,portsmouthnh,893.61,67.96,-805
daytonoh,keenenh,771.67,64.39,-327
daytonoh,southbendin,226.18,58.55,-100
daytonoh,fortwaynein,125.77,55.44,-26
daytonoh,indianapolisin,116.9,62.06,-13
daytonoh,lafayettein,177.47,63.38,-165
daytonoh,bloomingtonin,166.67,61.11,-34
daytonoh,evansvillein,273.92,66.11,-471
daytonoh,pittsburghpa,255.02,64.74,-38
daytonoh,philadelphiapa,538.88,65.24,-812
daytonoh,scrantonpa,544.48,67.43,-36
daytonoh,eriepa,308.95,67.15,-117
daytonoh,allentownpa,518.41,64.01,-517
daytonoh,statecollegepa,392.82,63.31,250
daytonoh,columbiasc,547.56,65.04,-553
daytonoh,greenvillesc,469.5,64.4,105
daytonoh,sumtersc,565.44,61.97,-599
daytonoh,myrtlebeachsc,620.03,62.14,-746
daytonoh,spartanburgsc,474.22,65,-99
daytonoh,clemsonsc,495.73,63.63,8
daytonoh,wilmingtonde,531.71,63.18,-813
daytonoh,newarkde,533.38,64.43,-683
daytonoh,middletownde,556.76,64.93,-786
daytonoh,doverde,554.28,63.27,-734
daytonoh,milfordde,556.77,62.99,-815
daytonoh,frankfordde,580.63,62.36,-803
daytonoh,washingtondcwa,467.29,61.29,-734
daytonoh,baltimoremd,474.16,64.24,-728
daytonoh,annapoliswa,2402.11,68.94,-813
daytonoh,oceancitymd,2472.44,68.55,-860
daytonoh,fredericksonwa,2382.11,69.01,-475
daytonoh,towsonmd,477.72,64.55,-490
daytonoh,rockvillemd,451.42,64.39,-364
daytonoh,silverspringmd,463.6,63,-563
daytonoh,oceancitymd,607.66,62.62,-860
daytonoh,baltimoremd,474.16,64.24,-728
daytonoh,hagerstownmd,402.27,64.19,-294
daytonoh,westerlyri,771,66.51,-1052
daytonoh,woonsocketri,826.72,67.72,-623
daytonoh,warwickri,802.87,66.34,-813
daytonoh,newportri,809.03,65.75,-842
daytonoh,northkingstownri,798.34,66.06,-813
daytonoh,providenceri,809.92,66.61,-777
daytonoh,anstedwv,239.13,60,535
daytonoh,martinsburgswv,414.87,64.29,-308
daytonoh,summersvillewv,279.06,64.69,1031
daytonoh,viennawv,183.13,61.56,-81
daytonoh,bluefieldwv,298.26,62.95,2206
daytonoh,charlestonwv,192.27,63.85,73
daytonoh,athensga,536.4,62.78,-82
daytonoh,columbusga,616.19,68.16,-314
daytonoh,maconga,596.95,67.82,-427
daytonoh,augustaga,589.32,63.24,-419
daytonoh,savannahga,707.06,66.16,-798
daytonoh,atlantaga,513.43,67.86,247
daytonoh,atlanticcitynj,600.89,65,-813
daytonoh,camdennj,543.09,65.05,-813
daytonoh,newbrunswicknj,593.79,65.92,-793
daytonoh,elizabethnj,608.79,65.85,-814
daytonoh,trentonnj,559.16,65.87,-812
daytonoh,newarknj,594.89,64.24,-732
daytonoh,bridgeportct,691.09,66.85,-807
daytonoh,danburyct,680.92,66.29,-302
daytonoh,stamfordct,669.15,67.01,-706
daytonoh,hartfordct,737.3,66.18,-794
daytonoh,newhavenct,709.52,66.43,-778
daytonoh,waterburyct,707.81,66.27,-344
clevelandoh,detroitmi,168.83,64.04,0
clevelandoh,annarbormi,167.11,62.44,242
clevelandoh,grandrapidsmi,299.73,67.32,56
clevelandoh,cadillacmi,358.76,67.2,667
clevelandoh,traversecitymi,406.72,66.09,7
clevelandoh,owossomi,235.92,64.34,124
clevelandoh,burlingtonvt,555.83,59.09,-433
clevelandoh,winooskivt,558.86,59.44,-378
clevelandoh,stalbanscityvt,582.56,59.94,-227
clevelandoh,barrevt,605.51,62.21,220
clevelandoh,montpeliervt,607.48,62.48,19
clevelandoh,rutlandvt,540.92,64.02,-61
clevelandoh,keywestfl,1399.44,66.31,-630
clevelandoh,miamifl,1247.64,68.87,-528
clevelandoh,fortlauderdalefl,1222.74,69,-650
clevelandoh,orlandofl,1037.4,68.41,-581
clevelandoh,tampafl,1092.27,67.55,-588
clevelandoh,jacksonvillefl,895.82,68.28,-468
clevelandoh,pepperellma,638.52,66.43,-328
clevelandoh,fitchburgma,627.5,67.09,-44
clevelandoh,leominsterma,623.51,67.29,-165
clevelandoh,amherstma,570.02,66.8,-466
clevelandoh,chicopeema,556.42,67.64,-427
clevelandoh,westspringfieldma,554.05,67.19,-462
clevelandoh,rochesterny,258.73,66.14,-195
clevelandoh,syracuseny,334.17,66.71,-164
clevelandoh,cooperstownny,421.17,65.44,649
clevelandoh,buffalony,193.82,65.65,47
clevelandoh,newyorkcityny,462.54,64.24,-500
clevelandoh,troyny,477.74,67.37,-494
clevelandoh,portlandme,738.56,67.57,-587
clevelandoh,brunswickme,763.16,67.47,-537
clevelandoh,lewistonme,768.29,67.42,-281
clevelandoh,bangorme,866.24,67.96,-430
clevelandoh,augustame,792.74,67.67,-473
clevelandoh,watervilleme,811.6,67.52,-372
clevelandoh,raleighnc,568.82,65.66,-326
clevelandoh,charlottenc,514.24,66.08,-48
clevelandoh,ashevillenc,543.64,65.9,1524
clevelandoh,wilmingtonnc,697.51,66.92,-518
clevelandoh,greensboronc,494.65,65.67,187
clevelandoh,durhamnc,545.9,65.94,-329
clevelandoh,alexandriava,385.09,62.96,-408
clevelandoh,hamptonva,543.25,64.76,-648
clevelandoh,fredericksburgva,417.61,62.77,-470
clevelandoh,richmondva,473.17,63.95,-388
clevelandoh,virginiabeachva,573.26,64.44,-601
clevelandoh,williamsburgva,517.61,64.29,-562
clevelandoh,frankfortky,327.63,64.28,55
clevelandoh,cynthianaky,303.79,63.64,115
clevelandoh,lexingtonky,331.16,65.96,443
clevelandoh,lawrenceburgky,349.33,66.06,165
clevelandoh,louisvilleky,348.28,67.01,-75
clevelandoh,lagrangeky,323.98,67.28,151
clevelandoh,cincinnatioh,248.42,66.86,-121
clevelandoh,columbusoh,141.56,66.77,188
clevelandoh,toledooh,114.34,63.95,-18
clevelandoh,akronoh,38.71,54.93,353
clevelandoh,daytonoh,211.45,66.61,211
clevelandoh,manchesternh,677.3,67.49,-316
clevelandoh,concordnh,616.63,61.98,-268
clevelandoh,nashuanh,658.09,67.36,-454
clevelandoh,rochesternh,706.64,67.22,-408
clevelandoh,portsmouthnh,687.94,67.36,-594
clevelandoh,keenenh,566,62.54,-116
clevelandoh,southbendin,255.95,65.22,111
clevelandoh,fortwaynein,203.72,63.13,185
clevelandoh,indianapolisin,315.17,66.82,198
clevelandoh,lafayettein,318.01,62.61,46
clevelandoh,bloomingtonin,364.95,65.63,177
clevelandoh,evansvillein,469.43,67.47,-260
clevelandoh,pittsburghpa,134.07,63.01,173
clevelandoh,philadelphiapa,431.83,65.22,-601
clevelandoh,scrantonpa,376,66.12,175
clevelandoh,eriepa,103.28,61.98,94
clevelandoh,allentownpa,403.18,65.58,-306
clevelandoh,statecollegepa,240.02,61.3,461
clevelandoh,columbiasc,605.58,66.23,-342
clevelandoh,greenvillesc,607.91,66.2,316
clevelandoh,sumtersc,623.46,63.3,-388
clevelandoh,myrtlebeachsc,678.05,63.35,-535
clevelandoh,spartanburgsc,580.07,65.48,112
clevelandoh,clemsonsc,638.59,65.04,219
clevelandoh,wilmingtonde,424.66,62.66,-602
clevelandoh,newarkde,407.63,61.06,-472
clevelandoh,middletownde,458.52,64.91,-575
clevelandoh,doverde,456.05,62.91,-523
clevelandoh,milfordde,458.53,62.58,-604
clevelandoh,frankfordde,482.4,61.85,-592
clevelandoh,washingtondcwa,369.05,60.37,-523
clevelandoh,baltimoremd,375.92,64.05,-517
clevelandoh,annapoliswa,2446.22,68.79,-602
clevelandoh,oceancitymd,2516.55,68.41,-649
clevelandoh,fredericksonwa,2426.22,68.86,-264
clevelandoh,towsonmd,379.48,64.43,-279
clevelandoh,rockvillemd,353.18,64.23,-153
clevelandoh,silverspringmd,365.37,62.49,-352
clevelandoh,oceancitymd,509.43,62.18,-649
clevelandoh,baltimoremd,375.92,64.05,-517
clevelandoh,hagerstownmd,304.04,63.94,-83
clevelandoh,westerlyri,602.51,65.46,-841
clevelandoh,woonsocketri,621.05,66.97,-412
clevelandoh,warwickri,634.38,65.3,-602
clevelandoh,newportri,640.54,64.6,-631
clevelandoh,northkingstownri,629.85,64.95,-602
clevelandoh,providenceri,633.6,66.85,-566
clevelandoh,anstedwv,297.15,63.08,746
clevelandoh,martinsburgswv,316.63,64.08,-97
clevelandoh,summersvillewv,321.33,65.65,1242
clevelandoh,viennawv,174.86,63.29,130
clevelandoh,bluefieldwv,356.28,65.21,2417
clevelandoh,charlestonwv,251.14,67.21,284
clevelandoh,athensga,701.74,65.33,129
clevelandoh,columbusga,811.7,68.48,-103
clevelandoh,maconga,792.46,68.22,-216
clevelandoh,augustaga,676.29,66.57,-208
clevelandoh,savannahga,765.09,67.04,-587
clevelandoh,atlantaga,708.95,68.31,458
clevelandoh,atlanticcitynj,493.83,64.93,-602
clevelandoh,camdennj,436.03,64.98,-602
clevelandoh,newbrunswicknj,465.73,65.79,-582
clevelandoh,elizabethnj,461.51,65.8,-603
clevelandoh,trentonnj,452.11,66.01,-601
clevelandoh,newarknj,453.17,65.87,-521
clevelandoh,bridgeportct,522.6,65.74,-596
clevelandoh,danburyct,512.44,64.99,-91
clevelandoh,stamfordct,500.66,65.89,-495
clevelandoh,hartfordct,582.94,67.51,-583
clevelandoh,newhavenct,541.04,65.24,-567
clevelandoh,waterburyct,539.33,65.03,-133
manchesternh,detroitmi,740.64,65.21,316
manchesternh,annarbormi,783.15,65.68,558
manchesternh,grandrapidsmi,870.58,66.63,372
manchesternh,cadillacmi,899.42,66.37,983
manchesternh,traversecitymi,947.39,65.94,323
manchesternh,owossomi,785.8,65.62,440
manchesternh,burlingtonvt,166.51,65.59,-117
manchesternh,winooskivt,167.1,66.53,-62
manchesternh,stalbanscityvt,191.53,66.38,89
manchesternh,barrevt,128.51,64.12,536
manchesternh,montpeliervt,130.48,65.44,335
manchesternh,rutlandvt,121.1,54.55,255
manchesternh,keywestfl,1684.49,65.83,-314
manchesternh,miamifl,1532.69,67.82,-212
manchesternh,fortlauderdalefl,1507.79,67.9,-334
manchesternh,orlandofl,1322.45,67.3,-265
manchesternh,tampafl,1377.31,66.69,-272
manchesternh,jacksonvillefl,1180.86,67.07,-152
manchesternh,pepperellma,27.9,46.83,-12
manchesternh,fitchburgma,41.3,40.01,272
manchesternh,leominsterma,59.13,56.43,151
manchesternh,amherstma,109.45,56.2,-150
manchesternh,chicopeema,123.59,60.58,-111
manchesternh,westspringfieldma,125.71,60.77,-146
manchesternh,rochesterny,425.94,66.71,121
manchesternh,syracuseny,345.23,66.32,152
manchesternh,cooperstownny,273.98,61.95,965
manchesternh,buffalony,488.9,66.71,363
manchesternh,newyorkcityny,249.08,58.66,-184
manchesternh,troyny,156.56,49.03,-178
manchesternh,portlandme,94.63,63.44,-271
manchesternh,brunswickme,119.23,63.72,-221
manchesternh,lewistonme,124.36,63.57,35
manchesternh,bangorme,222.3,67.24,-114
manchesternh,augustame,148.81,65.38,-157
manchesternh,watervilleme,167.67,64.96,-56
manchesternh,raleighnc,752.85,64.59,-10
manchesternh,charlottenc,875.12,65.19,268
manchesternh,ashevillenc,944.77,65.76,1840
manchesternh,wilmingtonnc,839.25,64.9,-202
manchesternh,greensboronc,784.45,64.5,503
manchesternh,durhamnc,733.13,64.17,-13
manchesternh,alexandriava,481.52,62.34,-92
manchesternh,hamptonva,653.83,63.96,-332
manchesternh,fredericksburgva,528.19,62.24,-154
manchesternh,richmondva,583.75,63.23,-72
manchesternh,virginiabeachva,611.34,59.31,-285
manchesternh,williamsburgva,628.2,63.56,-246
manchesternh,frankfortky,995.43,66.86,371
manchesternh,cynthianaky,971.59,66.71,431
manchesternh,lexingtonky,958.4,65.47,759
manchesternh,lawrenceburgky,990.2,66,481
manchesternh,louisvilleky,1016.08,67.79,241
manchesternh,lagrangeky,991.78,67.9,467
manchesternh,cincinnatioh,916.22,67.83,195
manchesternh,columbusoh,809.36,67.95,504
manchesternh,toledooh,787.2,67.38,298
manchesternh,akronoh,673.94,65.82,669
manchesternh,daytonoh,879.25,67.81,527
manchesternh,clevelandoh,673.56,67.16,316
manchesternh,concordnh,18.24,51.65,48
manchesternh,nashuanh,19.48,46.95,-138
manchesternh,rochesternh,42.19,45.32,-92
manchesternh,portsmouthnh,44.01,56.85,-278
manchesternh,keenenh,65.6,54.87,200
manchesternh,southbendin,928.81,67.21,427
manchesternh,fortwaynein,876.59,66.8,501
manchesternh,indianapolisin,982.97,67.75,514
manchesternh,lafayettein,990.87,66.17,362
manchesternh,bloomingtonin,1032.75,67.27,493
manchesternh,evansvillein,1137.23,67.9,56
manchesternh,pittsburghpa,605.66,63.33,489
manchesternh,philadelphiapa,342.41,62.02,-285
manchesternh,scrantonpa,326.36,63.7,491
manchesternh,eriepa,576.49,66.62,410
manchesternh,allentownpa,345.94,62.94,10
manchesternh,statecollegepa,472.99,64.31,777
manchesternh,columbiasc,953.78,65.52,-26
manchesternh,greenvillesc,971.59,65.41,632
manchesternh,sumtersc,917.95,65.47,-72
manchesternh,myrtlebeachsc,907.05,63.98,-219
manchesternh,spartanburgsc,943.75,64.96,428
manchesternh,clemsonsc,1002.27,64.71,535
manchesternh,wilmingtonde,373.83,62.74,-286
manchesternh,newarkde,379.38,62.3,-156
manchesternh,middletownde,393.3,62.94,-259
manchesternh,doverde,416.78,63.31,-207
manchesternh,milfordde,434.65,63.43,-288
manchesternh,frankfordde,465.31,61.9,-276
manchesternh,washingtondcwa,474.07,61.6,-207
manchesternh,baltimoremd,435.54,62.25,-201
manchesternh,annapoliswa,3119.08,68.62,-286
manchesternh,oceancitymd,3189.41,68.33,-333
manchesternh,fredericksonwa,3099.08,68.67,52
manchesternh,towsonmd,435.24,63.15,37
manchesternh,rockvillemd,475.9,62.69,163
manchesternh,silverspringmd,470,63.04,-36
manchesternh,oceancitymd,486.66,60.81,-333
manchesternh,baltimoremd,435.54,62.25,-201
manchesternh,hagerstownmd,496.28,63.97,233
manchesternh,westerlyri,145.83,62.19,-525
manchesternh,woonsocketri,86.89,54.33,-96
manchesternh,warwickri,114.27,60.12,-286
manchesternh,newportri,123.89,55.94,-315
manchesternh,northkingstownri,125.37,60.92,-286
manchesternh,providenceri,102.91,60.62,-250
manchesternh,anstedwv,775.36,65.03,1062
manchesternh,martinsburgswv,515.24,64.04,219
manchesternh,summersvillewv,753.33,65.25,1558
manchesternh,viennawv,741.84,64.16,446
manchesternh,bluefieldwv,811.38,65.31,2733
manchesternh,charlestonwv,785.05,65.71,600
manchesternh,athensga,1065.42,64.92,445
manchesternh,columbusga,1221.11,65.93,213
manchesternh,maconga,1145.26,65.35,100
manchesternh,augustaga,1024.37,65.82,108
manchesternh,savannahga,1050.13,66.06,-271
manchesternh,atlantaga,1114.26,65.67,774
manchesternh,atlanticcitynj,375.09,62.73,-286
manchesternh,camdennj,344.95,62.3,-286
manchesternh,newbrunswicknj,283.91,60.5,-266
manchesternh,elizabethnj,265.33,60.37,-287
manchesternh,trentonnj,315.19,61.34,-285
manchesternh,newarknj,259.51,59.87,-205
manchesternh,bridgeportct,187.28,63.4,-280
manchesternh,danburyct,192.69,62.33,225
manchesternh,stamfordct,209.44,62.62,-179
manchesternh,hartfordct,134.81,62.87,-267
manchesternh,newhavenct,171.43,62.78,-251
manchesternh,waterburyct,165.21,62.81,183
concordnh,detroitmi,683.61,60.63,268
concordnh,annarbormi,726.12,61.32,510
concordnh,grandrapidsmi,813.55,62.66,324
concordnh,cadillacmi,842.39,62.54,935
concordnh,traversecitymi,890.35,62.33,275
concordnh,owossomi,728.76,61.29,392
concordnh,burlingtonvt,151.85,65.01,-165
concordnh,winooskivt,152.45,66.03,-110
concordnh,stalbanscityvt,176.88,65.93,41
concordnh,barrevt,113.86,63.21,488
concordnh,montpeliervt,115.83,64.67,287
concordnh,rutlandvt,106.44,52.77,207
concordnh,keywestfl,1699.68,65.94,-362
concordnh,miamifl,1547.88,67.93,-260
concordnh,fortlauderdalefl,1522.98,68.01,-382
concordnh,orlandofl,1337.64,67.43,-313
concordnh,tampafl,1392.51,66.82,-320
concordnh,jacksonvillefl,1196.05,67.22,-200
concordnh,pepperellma,43.09,55.03,-60
concordnh,fitchburgma,56.49,46.34,224
concordnh,leominsterma,74.32,60.19,103
concordnh,amherstma,95.78,45.88,-198
concordnh,chicopeema,127.22,57.28,-159
concordnh,westspringfieldma,126.69,56.12,-194
concordnh,rochesterny,368.91,58.53,73
concordnh,syracuseny,288.2,56.26,104
concordnh,cooperstownny,216.94,49.99,917
concordnh,buffalony,431.87,59.6,315
concordnh,newyorkcityny,264.27,59.62,-232
concordnh,troyny,141.9,47.45,-226
concordnh,portlandme,109.81,65.07,-319
concordnh,brunswickme,134.41,65.02,-269
concordnh,lewistonme,139.54,64.84,-13
concordnh,bangorme,237.48,67.81,-162
concordnh,augustame,163.99,66.34,-205
concordnh,watervilleme,182.85,65.85,-104
concordnh,raleighnc,768.05,64.85,-58
concordnh,charlottenc,890.31,65.41,220
concordnh,ashevillenc,959.96,65.96,1792
concordnh,wilmingtonnc,854.44,65.13,-250
concordnh,greensboronc,799.64,64.75,455
concordnh,durhamnc,748.32,64.45,-61
concordnh,alexandriava,496.72,62.79,-140
concordnh,hamptonva,669.02,64.27,-380
concordnh,fredericksburgva,543.38,62.65,-202
concordnh,richmondva,598.95,63.59,-120
concordnh,virginiabeachva,626.54,59.7,-333
concordnh,williamsburgva,643.39,63.88,-294
concordnh,frankfortky,938.39,63.38,323
concordnh,cynthianaky,914.55,63.15,383
concordnh,lexingtonky,941.92,63.95,711
concordnh,lawrenceburgky,960.09,64.02,433
concordnh,louisvilleky,959.04,64.34,193
concordnh,lagrangeky,934.75,64.36,419
concordnh,cincinnatioh,859.19,64,147
concordnh,columbusoh,752.33,63.6,456
concordnh,toledooh,730.17,62.95,250
concordnh,akronoh,638.88,62.25,621
concordnh,daytonoh,822.22,63.82,479
concordnh,clevelandoh,616.53,61.98,268
concordnh,manchesternh,17.89,53.98,-48
concordnh,nashuanh,34.68,57.58,-186
concordnh,rochesternh,35.24,40.03,-140
concordnh,portsmouthnh,59.19,61,-326
concordnh,keenenh,50.95,51.32,152
concordnh,southbendin,871.78,63.47,379
concordnh,fortwaynein,819.55,62.85,453
concordnh,indianapolisin,925.94,64.19,466
concordnh,lafayettein,933.84,62.71,314
concordnh,bloomingtonin,975.71,63.9,445
concordnh,evansvillein,1080.2,64.82,8
concordnh,pittsburghpa,620.85,63.67,441
concordnh,philadelphiapa,357.6,62.65,-333
concordnh,scrantonpa,341.55,64.32,443
concordnh,eriepa,519.45,60.61,362
concordnh,allentownpa,361.13,63.54,-38
concordnh,statecollegepa,488.18,64.73,729
concordnh,columbiasc,968.97,65.72,-74
concordnh,greenvillesc,986.79,65.61,584
concordnh,sumtersc,933.14,65.67,-120
concordnh,myrtlebeachsc,922.24,64.21,-267
concordnh,spartanburgsc,958.94,65.17,380
concordnh,clemsonsc,1017.46,64.91,487
concordnh,wilmingtonde,389.03,63.3,-334
concordnh,newarkde,394.58,62.86,-204
concordnh,middletownde,408.5,63.47,-307
concordnh,doverde,431.97,63.8,-255
concordnh,milfordde,449.84,63.91,-336
concordnh,frankfordde,480.5,62.37,-324
concordnh,washingtondcwa,489.26,62.06,-255
concordnh,baltimoremd,450.74,62.75,-249
concordnh,annapoliswa,3062.05,67.49,-334
concordnh,oceancitymd,3132.38,67.22,-381
concordnh,fredericksonwa,3042.05,67.53,4
concordnh,towsonmd,450.43,63.62,-11
concordnh,rockvillemd,491.1,63.13,115
concordnh,silverspringmd,485.2,63.49,-84
concordnh,oceancitymd,501.86,61.28,-381
concordnh,baltimoremd,450.74,62.75,-249
concordnh,hagerstownmd,511.47,64.37,185
concordnh,westerlyri,159.21,62.83,-573
concordnh,woonsocketri,102.08,57.15,-144
concordnh,warwickri,127.65,61.09,-334
concordnh,newportri,139.06,57.69,-363
concordnh,northkingstownri,138.75,61.75,-334
concordnh,providenceri,116.29,61.65,-298
concordnh,anstedwv,790.56,65.28,1014
concordnh,martinsburgswv,530.44,64.43,171
concordnh,summersvillewv,768.52,65.5,1510
concordnh,viennawv,757.03,64.44,398
concordnh,bluefieldwv,826.57,65.55,2685
concordnh,charlestonwv,800.24,65.95,552
concordnh,athensga,1080.61,65.11,397
concordnh,columbusga,1236.3,66.08,165
concordnh,maconga,1160.45,65.52,52
concordnh,augustaga,1039.57,66,60
concordnh,savannahga,1065.32,66.23,-319
concordnh,atlantaga,1129.46,65.84,726
concordnh,atlanticcitynj,390.28,63.29,-334
concordnh,camdennj,360.14,62.92,-334
concordnh,newbrunswicknj,299.11,61.29,-314
concordnh,elizabethnj,280.52,61.22,-335
concordnh,trentonnj,330.38,62.04,-333
concordnh,newarknj,274.7,60.75,-253
concordnh,bridgeportct,202.48,64.46,-328
concordnh,danburyct,207.88,63.4,177
concordnh,stamfordct,224.63,63.6,-227
concordnh,hartfordct,150.01,64.35,-315
concordnh,newhavenct,186.63,63.97,-299
concordnh,waterburyct,180.41,64.03,135
nashuanh,detroitmi,724.86,65.33,454
nashuanh,annarbormi,767.37,65.81,696
